Id,When,DataType,NAICS,ServiceDetail,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
42918,4/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,350493000,366743000,2501258000,80285000,57473000,37174000,67858000,1040100000,10719000,405644000,78426000,9/23/2021 8:59:32 AM
42919,4/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,53104000,67974000,448470000,15796000,4703000,,9516000,200892000,,82270000,8365000,9/23/2021 8:59:32 AM
42920,4/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,787440000,977680000,5825352000,170385000,101636000,70346000,137566000,2283831000,22072000,1097129000,162421000,9/23/2021 8:59:32 AM
42921,5/1/2017 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29068000,61716000,229752000,3295000,3985000,,5603000,45135000,,63867000,11712000,9/23/2021 8:59:32 AM
42922,5/1/2017 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,348377000,480942000,2633054000,71000000,33061000,22098000,53480000,988760000,8774000,555034000,65445000,9/23/2021 8:59:32 AM
42923,5/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,372391000,386994000,2680250000,86476000,60920000,40080000,72016000,1115361000,11912000,444278000,83017000,9/23/2021 8:59:32 AM
42924,5/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,55954000,73546000,482888000,16472000,4117000,,7503000,219144000,,91575000,8832000,9/23/2021 8:59:32 AM
42925,5/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,785132000,979779000,5820734000,170175000,100064000,70164000,137834000,2286116000,22125000,1093275000,161380000,9/23/2021 8:59:32 AM
42926,6/1/2017 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29443000,63290000,236498000,3426000,4440000,,5890000,46364000,,66086000,11851000,9/23/2021 8:59:32 AM
42927,6/1/2017 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,353757000,507352000,2764282000,72818000,35499000,24438000,59043000,1037693000,11372000,588911000,66711000,9/23/2021 8:59:32 AM
42928,6/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,373997000,391097000,2699115000,86513000,61353000,40675000,72764000,1120212000,12913000,449897000,82661000,9/23/2021 8:59:32 AM
42929,6/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,58836000,81075000,516376000,18496000,3944000,,7795000,242943000,,89332000,8378000,9/23/2021 8:59:32 AM
42930,6/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,782750000,991844000,5861327000,171869000,100859000,69857000,140497000,2303784000,22557000,1101795000,160702000,9/23/2021 8:59:32 AM
42931,7/1/2017 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,42522000,67905000,260474000,3507000,4448000,,6346000,46493000,,70671000,12112000,9/23/2021 8:59:32 AM
42932,7/1/2017 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,369334000,546718000,2902675000,72593000,39924000,27261000,67253000,1063077000,16684000,625943000,67146000,9/23/2021 8:59:32 AM
42933,7/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,380108000,411188000,2792514000,87367000,64778000,43124000,77240000,1159243000,13936000,465269000,82932000,9/23/2021 8:59:32 AM
42934,7/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,49963000,78799000,456046000,16623000,3602000,,7687000,208052000,,78700000,7247000,9/23/2021 8:59:32 AM
42935,7/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,783739000,996074000,5876104000,170747000,100941000,69752000,140565000,2305977000,22540000,1112129000,159077000,9/23/2021 8:59:32 AM
42936,8/1/2017 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29048000,68479000,244171000,3674000,4400000,,6477000,44790000,,69389000,11610000,9/23/2021 8:59:32 AM
42937,8/1/2017 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,365884000,556543000,2916726000,73454000,41873000,27995000,68632000,1062408000,17197000,627702000,68325000,9/23/2021 8:59:32 AM
42938,8/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,381853000,420455000,2820129000,88576000,66102000,43416000,78628000,1170628000,15002000,464879000,83349000,9/23/2021 8:59:32 AM
42939,8/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,53390000,79062000,476667000,16977000,3783000,,7207000,218998000,,83047000,8134000,9/23/2021 8:59:32 AM
42940,8/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,792681000,1006770000,5920929000,172954000,102053000,70030000,139077000,2314367000,22903000,1124447000,161302000,9/23/2021 8:59:32 AM
42941,9/1/2017 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29919000,64837000,238250000,3641000,4621000,,6233000,47092000,,65541000,10781000,9/23/2021 8:59:32 AM
42942,9/1/2017 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,355324000,500725000,2728225000,70655000,36469000,24656000,61602000,1018172000,13516000,574812000,66538000,9/23/2021 8:59:32 AM
42943,9/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,362130000,390604000,2645671000,83417000,60673000,39410000,73633000,1106060000,12950000,429861000,80178000,9/23/2021 8:59:32 AM
42944,9/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,57247000,81821000,523654000,18218000,5307000,,10668000,242133000,,93212000,8574000,9/23/2021 8:59:32 AM
42945,9/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,789029000,1008143000,5932199000,171996000,102299000,68852000,139640000,2335465000,23077000,1117337000,162195000,9/23/2021 8:59:32 AM
42946,10/1/2017 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,30234000,62021000,230314000,3481000,4437000,,5608000,44958000,,63372000,11118000,9/23/2021 8:59:32 AM
42947,10/1/2017 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,339217000,461392000,2579793000,68040000,34083000,21877000,54862000,968997000,9781000,551501000,64609000,9/23/2021 8:59:32 AM
42948,10/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,370573000,388620000,2679701000,84009000,61787000,39949000,74142000,1125578000,12172000,433341000,82803000,9/23/2021 8:59:32 AM
42949,10/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,59736000,83858000,522311000,20424000,5927000,,11984000,233228000,,91593000,8725000,9/23/2021 8:59:32 AM
42950,10/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,793337000,1013475000,5939477000,170489000,102162000,68957000,140426000,2325274000,23025000,1125673000,162462000,9/23/2021 8:59:32 AM
42951,11/1/2017 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,28721000,58850000,218231000,3263000,4233000,,4710000,42617000,,60776000,10514000,9/23/2021 8:59:32 AM
42952,11/1/2017 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,331573000,444888000,2484735000,67153000,32098000,20367000,50700000,945726000,7643000,517742000,62738000,9/23/2021 8:59:32 AM
42953,11/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,352175000,366692000,2557206000,78638000,58579000,38810000,70563000,1093363000,11409000,403775000,76928000,9/23/2021 8:59:32 AM
42954,11/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,55643000,75318000,501771000,18161000,5595000,,10888000,230212000,,90827000,8550000,9/23/2021 8:59:32 AM
42955,11/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,787171000,1005307000,5948190000,170633000,103050000,68657000,141490000,2342506000,23074000,1129318000,163622000,9/23/2021 8:59:32 AM
42956,12/1/2017 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,32364000,67456000,245502000,3794000,4755000,,,47000000,,69032000,11029000,9/23/2021 8:59:32 AM
42957,12/1/2017 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,368346000,515435000,2800179000,75255000,35166000,22194000,54305000,1071920000,8390000,575086000,69461000,9/23/2021 8:59:32 AM
42958,12/1/2017 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,363595000,377176000,2594687000,81943000,58530000,38626000,71955000,1101588000,11191000,405293000,78500000,9/23/2021 8:59:32 AM
42959,12/1/2017 12:00:00 AM,Unadjusted,Special food services,Receipts,56500000,80442000,515841000,16510000,4689000,,9134000,239124000,,94933000,8222000,9/23/2021 8:59:32 AM
42960,12/1/2017 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,793827000,1015735000,5975922000,172547000,101921000,68139000,141551000,2357477000,23077000,1124275000,163852000,9/23/2021 8:59:32 AM
42961,1/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,25542000,51649000,194744000,2833000,3586000,,4070000,41053000,,53076000,8756000,9/23/2021 8:59:32 AM
42962,1/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,304758000,430079000,2271437000,61143000,28187000,17528000,43451000,854559000,6535000,464831000,56571000,9/23/2021 8:59:32 AM
42963,1/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,328147000,345891000,2347450000,72858000,51714000,34207000,63531000,1001577000,10083000,365156000,68686000,9/23/2021 8:59:32 AM
42964,1/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,50906000,67448000,419206000,15326000,4230000,,8935000,191209000,,68032000,7451000,9/23/2021 8:59:32 AM
42965,1/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,787659000,1012000000,5988224000,172700000,102659000,69092000,141866000,2383309000,23298000,1122638000,159726000,9/23/2021 8:59:32 AM
42966,2/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,25846000,54023000,195261000,3076000,3663000,,4080000,37553000,,54101000,8809000,9/23/2021 8:59:32 AM
42967,2/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,309535000,437460000,2300214000,62122000,28430000,17483000,44576000,868148000,6505000,464646000,56877000,9/23/2021 8:59:32 AM
42968,2/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,308158000,328155000,2220293000,69702000,49102000,32201000,59424000,945776000,9487000,348938000,63813000,9/23/2021 8:59:32 AM
42969,2/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,50688000,67659000,426413000,14520000,4419000,,9602000,193410000,,73509000,6770000,9/23/2021 8:59:32 AM
42970,2/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,788621000,1024574000,6055781000,173313000,103343000,69607000,143332000,2425052000,23298000,1131767000,159563000,9/23/2021 8:59:32 AM
42971,3/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,,,239890000,3955000,4442000,,,,,66124000,10449000,9/23/2021 8:59:32 AM
42972,3/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,353360000,497869000,2634278000,70973000,31923000,19719000,51069000,985809000,7601000,546144000,64788000,9/23/2021 8:59:32 AM
42973,3/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,359855000,380307000,2586676000,81897000,56548000,37412000,69266000,1098751000,10747000,410265000,74937000,9/23/2021 8:59:32 AM
42974,3/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,57251000,75390000,470971000,17213000,4783000,,11086000,212683000,,77885000,7899000,9/23/2021 8:59:32 AM
42975,3/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,793583000,1026932000,6069055000,173814000,102728000,69583000,143099000,2411915000,23196000,1151454000,158962000,9/23/2021 8:59:32 AM
42976,4/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,30659000,61956000,228295000,3555000,4053000,,4950000,44842000,,63452000,10272000,9/23/2021 8:59:32 AM
42977,4/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,338368000,471223000,2547840000,70231000,31580000,19414000,49222000,952710000,8416000,537386000,64356000,9/23/2021 8:59:32 AM
42978,4/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,356712000,379428000,2567756000,81139000,57108000,36678000,68297000,1082207000,10895000,412262000,76568000,9/23/2021 8:59:32 AM
42979,4/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,48800000,72706000,473566000,16470000,4772000,,9863000,220552000,,87096000,7259000,9/23/2021 8:59:32 AM
42980,4/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,795615000,1024942000,6046684000,174641000,101472000,68397000,141398000,2398740000,23613000,1144468000,159866000,9/23/2021 8:59:32 AM
42981,5/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29350000,65798000,235204000,3516000,4175000,,4999000,45595000,,66331000,10639000,9/23/2021 8:59:32 AM
42982,5/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,362228000,515376000,2802239000,74890000,33945000,21665000,55884000,1056352000,10120000,598091000,68082000,9/23/2021 8:59:32 AM
42983,5/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,389442000,413514000,2834715000,87664000,63271000,39610000,74943000,1195950000,12650000,467136000,83604000,9/23/2021 8:59:32 AM
42984,5/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,49019000,80572000,496503000,18572000,4174000,,7201000,227285000,,96036000,7641000,9/23/2021 8:59:32 AM
42985,5/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,807178000,1043723000,6120949000,176664000,103067000,69357000,141335000,2420846000,24182000,1158591000,162201000,9/23/2021 8:59:32 AM
42986,6/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,30064000,69327000,243536000,3299000,3742000,,4615000,48081000,,68037000,10992000,9/23/2021 8:59:32 AM
42987,6/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,373057000,542830000,2930010000,77533000,36296000,24444000,60576000,1098105000,12742000,629962000,68289000,9/23/2021 8:59:32 AM
42988,6/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,387481000,414796000,2851740000,87060000,63957000,40066000,75835000,1206660000,13352000,471351000,84087000,9/23/2021 8:59:32 AM
42989,6/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,51266000,81319000,517576000,18222000,3834000,,7287000,241796000,,99681000,8171000,9/23/2021 8:59:32 AM
42990,6/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,802158000,1044564000,6127070000,175378000,102744000,69080000,141525000,2432095000,24100000,1159439000,161834000,9/23/2021 8:59:32 AM
42991,7/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,44442000,70052000,261667000,3193000,3867000,,4813000,48447000,,69256000,10976000,9/23/2021 8:59:32 AM
42992,7/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,380433000,573681000,3033335000,76394000,40750000,27551000,68105000,1112403000,17625000,661234000,68699000,9/23/2021 8:59:32 AM
42993,7/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,394491000,437504000,2965660000,88483000,68107000,43828000,80981000,1245800000,15404000,496388000,87421000,9/23/2021 8:59:32 AM
42994,7/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,44742000,78808000,474355000,15368000,3530000,,6340000,228084000,,85302000,6957000,9/23/2021 8:59:32 AM
42995,7/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,810129000,1054506000,6203654000,174837000,104110000,71105000,141921000,2457653000,24498000,1187266000,163701000,9/23/2021 8:59:32 AM
42996,8/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29577000,70455000,247921000,3247000,3927000,,5104000,49817000,,68661000,10746000,9/23/2021 8:59:32 AM
42997,8/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,380579000,591582000,3081610000,78362000,42865000,27831000,71806000,1130729000,18343000,663232000,70128000,9/23/2021 8:59:32 AM
42998,8/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,395394000,440556000,2981586000,89649000,69446000,44698000,83447000,1246495000,15819000,499885000,88591000,9/23/2021 8:59:32 AM
42999,8/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,46629000,81820000,492750000,16341000,3095000,,7346000,234599000,,89669000,7676000,9/23/2021 8:59:32 AM
43000,8/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,802466000,1053114000,6177019000,176356000,103461000,69520000,143000000,2450068000,24296000,1175422000,165086000,9/23/2021 8:59:32 AM
43001,9/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29774000,65532000,237038000,3216000,4050000,,4869000,48514000,,65167000,10233000,9/23/2021 8:59:32 AM
43002,9/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,356952000,529139000,2826894000,74690000,36898000,24505000,62970000,1055517000,14705000,600239000,65658000,9/23/2021 8:59:32 AM
43003,9/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,372140000,401639000,2757155000,84786000,62753000,40101000,76721000,1167972000,13415000,448268000,82232000,9/23/2021 8:59:32 AM
43004,9/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,51944000,82346000,543188000,17907000,5096000,,10756000,260285000,,100305000,7891000,9/23/2021 8:59:32 AM
43005,9/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,805629000,1054426000,6201718000,177909000,104713000,70202000,142733000,2464542000,24521000,1178477000,164035000,9/23/2021 8:59:32 AM
43006,10/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29909000,63434000,230137000,3210000,3959000,,4119000,47249000,,63282000,9844000,9/23/2021 8:59:32 AM
43007,10/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,342946000,490460000,2709320000,72981000,34976000,21912000,56151000,1021019000,10678000,589490000,63515000,9/23/2021 8:59:32 AM
43008,10/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,385401000,408685000,2821375000,87464000,64213000,40508000,77013000,1204615000,12421000,450646000,83362000,9/23/2021 8:59:32 AM
43009,10/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,51535000,85612000,552012000,19744000,5580000,,11881000,263656000,,99087000,8343000,9/23/2021 8:59:32 AM
43010,10/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,802294000,1061236000,6228415000,178557000,104333000,68726000,142492000,2487663000,24378000,1182987000,161367000,9/23/2021 8:59:32 AM
43011,11/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,28224000,63010000,226714000,3229000,3949000,,3866000,49013000,,61816000,9302000,9/23/2021 8:59:32 AM
43012,11/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,345959000,484663000,2659656000,72979000,33063000,20772000,51345000,1020764000,8253000,553841000,62950000,9/23/2021 8:59:32 AM
43013,11/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,368497000,390212000,2678088000,82684000,60057000,39069000,72518000,1153308000,11368000,416556000,77136000,9/23/2021 8:59:32 AM
43014,11/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,52844000,79870000,539310000,19108000,5082000,,10784000,257877000,,99261000,7926000,9/23/2021 8:59:32 AM
43015,11/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,808334000,1072339000,6250998000,179980000,103831000,68637000,142340000,2496679000,23921000,1179763000,160356000,9/23/2021 8:59:32 AM
43016,12/1/2018 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29911000,68010000,240238000,3388000,4313000,,3670000,48970000,,68087000,9491000,9/23/2021 8:59:32 AM
43017,12/1/2018 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,371660000,537628000,2919507000,79312000,35598000,22694000,53921000,1124108000,9092000,612869000,67232000,9/23/2021 8:59:32 AM
43018,12/1/2018 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,372735000,392080000,2697822000,84286000,60047000,39387000,72336000,1162384000,11382000,418127000,78257000,9/23/2021 8:59:32 AM
43019,12/1/2018 12:00:00 AM,Unadjusted,Special food services,Receipts,53960000,83322000,543762000,14740000,4611000,,8769000,258920000,,105245000,7732000,9/23/2021 8:59:32 AM
43020,12/1/2018 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,809405000,1066904000,6287346000,178381000,105306000,69804000,142454000,2511348000,24277000,1203170000,161365000,9/23/2021 8:59:32 AM
43021,1/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,24278000,55567000,194323000,2564000,3555000,,3268000,38232000,,55310000,7832000,9/23/2021 8:59:32 AM
43022,1/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,317157000,463760000,2416601000,65757000,29158000,18545000,44769000,907453000,7091000,501153000,56907000,9/23/2021 8:59:32 AM
43023,1/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,344709000,370978000,2467218000,75981000,53125000,35182000,65887000,1054246000,10681000,378917000,71333000,9/23/2021 8:59:32 AM
43024,1/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,49210000,75683000,448806000,13620000,4182000,,8844000,208594000,,75288000,7502000,9/23/2021 8:59:32 AM
43025,1/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,819222000,1091812000,6320382000,179567000,105037000,70897000,144845000,2511068000,24839000,1195045000,162836000,9/23/2021 8:59:32 AM
43026,2/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,24087000,55467000,192961000,2652000,3612000,,3205000,38901000,,54065000,7376000,9/23/2021 8:59:32 AM
43027,2/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,314571000,457591000,2386380000,66514000,29168000,18043000,44459000,892698000,7210000,495305000,55701000,9/23/2021 8:59:32 AM
43028,2/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,318905000,342828000,2312987000,72108000,49481000,32727000,60985000,983802000,10067000,369212000,66670000,9/23/2021 8:59:32 AM
43029,2/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,47758000,72247000,448659000,14483000,4618000,,9339000,205986000,,81048000,7307000,9/23/2021 8:59:32 AM
43030,2/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,804802000,1075820000,6316937000,181105000,105574000,70622000,144328000,2525110000,25204000,1208632000,160857000,9/23/2021 8:59:32 AM
43031,3/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29757000,65527000,236229000,3231000,4276000,,4075000,48512000,,67529000,8972000,9/23/2021 8:59:32 AM
43032,3/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,363799000,527125000,2783253000,77011000,34751000,20595000,52107000,1039528000,8462000,589753000,64279000,9/23/2021 8:59:32 AM
43033,3/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,378150000,401708000,2706775000,85612000,58248000,38753000,72063000,1147973000,11858000,424180000,80825000,9/23/2021 8:59:32 AM
43034,3/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,53164000,80467000,496602000,16336000,4917000,,11030000,226981000,,88761000,8107000,9/23/2021 8:59:32 AM
43035,3/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,818535000,1083236000,6367427000,180792000,106205000,70727000,145268000,2537072000,25624000,1222218000,162580000,9/23/2021 8:59:32 AM
43036,4/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,27061000,61544000,221298000,3101000,4021000,,3865000,44569000,,64443000,8529000,9/23/2021 8:59:32 AM
43037,4/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,343699000,499809000,2674347000,72402000,32539000,19876000,50885000,1000297000,8960000,578192000,62292000,9/23/2021 8:59:32 AM
43038,4/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,373466000,398583000,2697745000,84339000,58479000,37805000,71196000,1141822000,11884000,431995000,81050000,9/23/2021 8:59:32 AM
43039,4/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,49129000,77385000,493690000,16174000,4914000,,9804000,230286000,,92058000,7929000,9/23/2021 8:59:32 AM
43040,4/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,817405000,1086235000,6365521000,180794000,105782000,70606000,146138000,2534827000,25781000,1221359000,161622000,9/23/2021 8:59:32 AM
43041,5/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,26098000,65293000,233002000,2949000,3927000,,4514000,47203000,,69495000,9015000,9/23/2021 8:59:32 AM
43042,5/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,375273000,552912000,2973637000,78367000,36213000,22654000,58921000,1113678000,10804000,651898000,66915000,9/23/2021 8:59:32 AM
43043,5/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,403773000,436831000,2971024000,92575000,65003000,41255000,78228000,1255673000,13752000,488750000,87496000,9/23/2021 8:59:32 AM
43044,5/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,50411000,83720000,532028000,17582000,4311000,,7729000,248445000,,106185000,7882000,9/23/2021 8:59:32 AM
43045,5/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,821781000,1093897000,6395037000,182064000,106152000,70334000,147208000,2542713000,25920000,1227797000,162025000,9/23/2021 8:59:32 AM
43046,6/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,27081000,66863000,240871000,2962000,3966000,,4632000,50862000,,70781000,8720000,9/23/2021 8:59:32 AM
43047,6/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,382674000,566944000,3070917000,78029000,38152000,24968000,62695000,1148038000,13596000,682392000,66536000,9/23/2021 8:59:32 AM
43048,6/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,403355000,436738000,2986706000,92844000,65590000,41783000,77936000,1266793000,14689000,493271000,86073000,9/23/2021 8:59:32 AM
43049,6/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,52774000,88247000,552054000,17827000,3830000,,7618000,260942000,,106647000,8518000,9/23/2021 8:59:32 AM
43050,6/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,832666000,1096389000,6451556000,181780000,107228000,71371000,146943000,2561743000,26235000,1250762000,161566000,9/23/2021 8:59:32 AM
43051,7/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,38437000,66321000,249559000,2885000,4090000,,4943000,48241000,,70711000,8669000,9/23/2021 8:59:32 AM
43052,7/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,393842000,595868000,3152148000,77921000,41643000,27435000,71502000,1156777000,18596000,694779000,66700000,9/23/2021 8:59:32 AM
43053,7/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,407642000,457365000,3078377000,95032000,69800000,44983000,83142000,1295067000,17023000,511722000,88749000,9/23/2021 8:59:32 AM
43054,7/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,49834000,83210000,501916000,16196000,3835000,,7965000,235002000,,91996000,8351000,9/23/2021 8:59:32 AM
43055,7/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,831340000,1091781000,6423085000,183373000,106735000,70627000,148315000,2551770000,26272000,1235530000,162475000,9/23/2021 8:59:32 AM
