ID,When,Commodity,WellType,Alberta,ModifiedDate
347196,10-01-2018 12:00:00 AM,Gas,Exploratory,11,09-24-2021 02:50:43 PM
347197,10-01-2018 12:00:00 AM,Oil,Exploratory,27,09-24-2021 02:50:43 PM
347198,10-01-2018 12:00:00 AM,Gas,Development,72,09-24-2021 02:50:43 PM
347199,10-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347200,10-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347201,10-01-2018 12:00:00 AM,Oil,Development,212,09-24-2021 02:50:43 PM
347202,10-01-2018 12:00:00 AM,Other,Development,24,09-24-2021 02:50:43 PM
347203,10-01-2018 12:00:00 AM,Bitumen,Development,183,09-24-2021 02:50:43 PM
347204,11-01-2018 12:00:00 AM,Oil,Development,145,09-24-2021 02:50:43 PM
347205,11-01-2018 12:00:00 AM,Gas,Development,70,09-24-2021 02:50:43 PM
347206,11-01-2018 12:00:00 AM,Gas,Exploratory,13,09-24-2021 02:50:43 PM
347207,11-01-2018 12:00:00 AM,Oil,Exploratory,16,09-24-2021 02:50:43 PM
347208,11-01-2018 12:00:00 AM,Other,Development,24,09-24-2021 02:50:43 PM
347209,11-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347210,11-01-2018 12:00:00 AM,Other,Exploratory,2,09-24-2021 02:50:43 PM
347211,11-01-2018 12:00:00 AM,Bitumen,Development,185,09-24-2021 02:50:43 PM
347212,12-01-2018 12:00:00 AM,Oil,Development,80,09-24-2021 02:50:43 PM
347213,12-01-2018 12:00:00 AM,Oil,Exploratory,11,09-24-2021 02:50:43 PM
347214,12-01-2018 12:00:00 AM,Bitumen,Development,86,09-24-2021 02:50:43 PM
347215,12-01-2018 12:00:00 AM,Other,Development,28,09-24-2021 02:50:43 PM
347216,12-01-2018 12:00:00 AM,Gas,Exploratory,11,09-24-2021 02:50:43 PM
347217,12-01-2018 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347218,12-01-2018 12:00:00 AM,Gas,Development,73,09-24-2021 02:50:43 PM
347219,12-01-2018 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347220,01-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347221,01-01-2019 12:00:00 AM,Bitumen,Development,61,09-24-2021 02:50:43 PM
347222,01-01-2019 12:00:00 AM,Other,Development,52,09-24-2021 02:50:43 PM
347223,01-01-2019 12:00:00 AM,Oil,Development,141,09-24-2021 02:50:43 PM
347224,01-01-2019 12:00:00 AM,Oil,Exploratory,35,09-24-2021 02:50:43 PM
347225,01-01-2019 12:00:00 AM,Gas,Exploratory,11,09-24-2021 02:50:43 PM
347226,01-01-2019 12:00:00 AM,Gas,Development,78,09-24-2021 02:50:43 PM
347227,01-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347228,02-01-2019 12:00:00 AM,Oil,Development,134,09-24-2021 02:50:43 PM
347229,02-01-2019 12:00:00 AM,Oil,Exploratory,30,09-24-2021 02:50:43 PM
347230,02-01-2019 12:00:00 AM,Other,Development,58,09-24-2021 02:50:43 PM
347231,02-01-2019 12:00:00 AM,Gas,Development,72,09-24-2021 02:50:43 PM
347232,02-01-2019 12:00:00 AM,Bitumen,Development,71,09-24-2021 02:50:43 PM
347233,02-01-2019 12:00:00 AM,Gas,Exploratory,13,09-24-2021 02:50:43 PM
347234,02-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347235,02-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347236,03-01-2019 12:00:00 AM,Other,Development,39,09-24-2021 02:50:43 PM
347237,03-01-2019 12:00:00 AM,Gas,Exploratory,4,09-24-2021 02:50:43 PM
347238,03-01-2019 12:00:00 AM,Gas,Development,62,09-24-2021 02:50:43 PM
347239,03-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347240,03-01-2019 12:00:00 AM,Bitumen,Development,97,09-24-2021 02:50:43 PM
347241,03-01-2019 12:00:00 AM,Oil,Exploratory,28,09-24-2021 02:50:43 PM
347242,03-01-2019 12:00:00 AM,Oil,Development,96,09-24-2021 02:50:43 PM
347243,03-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347244,04-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347245,04-01-2019 12:00:00 AM,Gas,Exploratory,2,09-24-2021 02:50:43 PM
347246,04-01-2019 12:00:00 AM,Gas,Development,43,09-24-2021 02:50:43 PM
347247,04-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347248,04-01-2019 12:00:00 AM,Bitumen,Development,68,09-24-2021 02:50:43 PM
347249,04-01-2019 12:00:00 AM,Other,Development,12,09-24-2021 02:50:43 PM
347250,04-01-2019 12:00:00 AM,Oil,Development,30,09-24-2021 02:50:43 PM
347251,04-01-2019 12:00:00 AM,Oil,Exploratory,2,09-24-2021 02:50:43 PM
347252,05-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347253,05-01-2019 12:00:00 AM,Oil,Development,61,09-24-2021 02:50:43 PM
347254,05-01-2019 12:00:00 AM,Oil,Exploratory,2,09-24-2021 02:50:43 PM
347255,05-01-2019 12:00:00 AM,Gas,Exploratory,1,09-24-2021 02:50:43 PM
347256,05-01-2019 12:00:00 AM,Bitumen,Development,39,09-24-2021 02:50:43 PM
347257,05-01-2019 12:00:00 AM,Other,Development,32,09-24-2021 02:50:43 PM
347258,05-01-2019 12:00:00 AM,Gas,Development,41,09-24-2021 02:50:43 PM
347259,05-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347260,06-01-2019 12:00:00 AM,Gas,Exploratory,3,09-24-2021 02:50:43 PM
347261,06-01-2019 12:00:00 AM,Oil,Exploratory,7,09-24-2021 02:50:43 PM
347262,06-01-2019 12:00:00 AM,Other,Development,31,09-24-2021 02:50:43 PM
347263,06-01-2019 12:00:00 AM,Oil,Development,125,09-24-2021 02:50:43 PM
347264,06-01-2019 12:00:00 AM,Bitumen,Development,77,09-24-2021 02:50:43 PM
347265,06-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347266,06-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347267,06-01-2019 12:00:00 AM,Gas,Development,35,09-24-2021 02:50:43 PM
347268,07-01-2019 12:00:00 AM,Oil,Development,194,09-24-2021 02:50:43 PM
347269,07-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347270,07-01-2019 12:00:00 AM,Other,Development,21,09-24-2021 02:50:43 PM
347271,07-01-2019 12:00:00 AM,Gas,Exploratory,6,09-24-2021 02:50:43 PM
347272,07-01-2019 12:00:00 AM,Bitumen,Development,78,09-24-2021 02:50:43 PM
347273,07-01-2019 12:00:00 AM,Oil,Exploratory,12,09-24-2021 02:50:43 PM
347274,07-01-2019 12:00:00 AM,Gas,Development,31,09-24-2021 02:50:43 PM
347275,07-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347276,08-01-2019 12:00:00 AM,Gas,Development,47,09-24-2021 02:50:43 PM
347277,08-01-2019 12:00:00 AM,Oil,Exploratory,23,09-24-2021 02:50:43 PM
347278,08-01-2019 12:00:00 AM,Bitumen,Development,114,09-24-2021 02:50:43 PM
347279,08-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347280,08-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347281,08-01-2019 12:00:00 AM,Oil,Development,185,09-24-2021 02:50:43 PM
347282,08-01-2019 12:00:00 AM,Other,Development,21,09-24-2021 02:50:43 PM
347283,08-01-2019 12:00:00 AM,Gas,Exploratory,4,09-24-2021 02:50:43 PM
347284,09-01-2019 12:00:00 AM,Gas,Exploratory,6,09-24-2021 02:50:43 PM
347285,09-01-2019 12:00:00 AM,Oil,Exploratory,23,09-24-2021 02:50:43 PM
347286,09-01-2019 12:00:00 AM,Oil,Development,135,09-24-2021 02:50:43 PM
347287,09-01-2019 12:00:00 AM,Gas,Development,41,09-24-2021 02:50:43 PM
347288,09-01-2019 12:00:00 AM,Other,Development,16,09-24-2021 02:50:43 PM
347289,09-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347290,09-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347291,09-01-2019 12:00:00 AM,Bitumen,Development,150,09-24-2021 02:50:43 PM
347292,10-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347293,10-01-2019 12:00:00 AM,Oil,Exploratory,43,09-24-2021 02:50:43 PM
347294,10-01-2019 12:00:00 AM,Gas,Exploratory,4,09-24-2021 02:50:43 PM
347295,10-01-2019 12:00:00 AM,Other,Development,25,09-24-2021 02:50:43 PM
347296,10-01-2019 12:00:00 AM,Oil,Development,145,09-24-2021 02:50:43 PM
347297,10-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347298,10-01-2019 12:00:00 AM,Bitumen,Development,143,09-24-2021 02:50:43 PM
347299,10-01-2019 12:00:00 AM,Gas,Development,55,09-24-2021 02:50:43 PM
347300,11-01-2019 12:00:00 AM,Gas,Exploratory,4,09-24-2021 02:50:43 PM
347301,11-01-2019 12:00:00 AM,Oil,Exploratory,38,09-24-2021 02:50:43 PM
347302,11-01-2019 12:00:00 AM,Oil,Development,140,09-24-2021 02:50:43 PM
347303,11-01-2019 12:00:00 AM,Gas,Development,55,09-24-2021 02:50:43 PM
347304,11-01-2019 12:00:00 AM,Other,Development,20,09-24-2021 02:50:43 PM
347305,11-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347306,11-01-2019 12:00:00 AM,Bitumen,Development,107,09-24-2021 02:50:43 PM
347307,11-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347308,12-01-2019 12:00:00 AM,Oil,Development,100,09-24-2021 02:50:43 PM
347309,12-01-2019 12:00:00 AM,Bitumen,Development,64,09-24-2021 02:50:43 PM
347310,12-01-2019 12:00:00 AM,Gas,Development,62,09-24-2021 02:50:43 PM
347311,12-01-2019 12:00:00 AM,Other,Development,12,09-24-2021 02:50:43 PM
347312,12-01-2019 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
347313,12-01-2019 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347314,12-01-2019 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347315,12-01-2019 12:00:00 AM,Oil,Exploratory,26,09-24-2021 02:50:43 PM
347316,01-01-2020 12:00:00 AM,Bitumen,Development,110,09-24-2021 02:50:43 PM
347317,02-01-2020 12:00:00 AM,Bitumen,Development,69,09-24-2021 02:50:43 PM
347318,03-01-2020 12:00:00 AM,Bitumen,Development,35,09-24-2021 02:50:43 PM
347319,04-01-2020 12:00:00 AM,Bitumen,Development,0,09-24-2021 02:50:43 PM
347320,05-01-2020 12:00:00 AM,Bitumen,Development,9,09-24-2021 02:50:43 PM
347321,06-01-2020 12:00:00 AM,Bitumen,Development,4,09-24-2021 02:50:43 PM
347322,07-01-2020 12:00:00 AM,Bitumen,Development,6,09-24-2021 02:50:43 PM
347323,08-01-2020 12:00:00 AM,Bitumen,Development,7,09-24-2021 02:50:43 PM
347324,09-01-2020 12:00:00 AM,Bitumen,Development,22,09-24-2021 02:50:43 PM
347325,10-01-2020 12:00:00 AM,Bitumen,Development,63,09-24-2021 02:50:43 PM
347326,11-01-2020 12:00:00 AM,Bitumen,Development,108,09-24-2021 02:50:43 PM
347327,12-01-2020 12:00:00 AM,Bitumen,Development,70,09-24-2021 02:50:43 PM
347328,01-01-2020 12:00:00 AM,Gas,Development,87,09-24-2021 02:50:43 PM
347329,02-01-2020 12:00:00 AM,Gas,Development,89,09-24-2021 02:50:43 PM
347330,03-01-2020 12:00:00 AM,Gas,Development,62,09-24-2021 02:50:43 PM
347331,04-01-2020 12:00:00 AM,Gas,Development,31,09-24-2021 02:50:43 PM
347332,05-01-2020 12:00:00 AM,Gas,Development,24,09-24-2021 02:50:43 PM
347333,06-01-2020 12:00:00 AM,Gas,Development,12,09-24-2021 02:50:43 PM
347334,07-01-2020 12:00:00 AM,Gas,Development,31,09-24-2021 02:50:43 PM
347335,08-01-2020 12:00:00 AM,Gas,Development,47,09-24-2021 02:50:43 PM
347336,09-01-2020 12:00:00 AM,Gas,Development,36,09-24-2021 02:50:43 PM
347337,10-01-2020 12:00:00 AM,Gas,Development,50,09-24-2021 02:50:43 PM
347338,11-01-2020 12:00:00 AM,Gas,Development,55,09-24-2021 02:50:43 PM
347339,12-01-2020 12:00:00 AM,Gas,Development,66,09-24-2021 02:50:43 PM
347340,01-01-2020 12:00:00 AM,Oil,Development,210,09-24-2021 02:50:43 PM
347341,02-01-2020 12:00:00 AM,Oil,Development,272,09-24-2021 02:50:43 PM
347342,03-01-2020 12:00:00 AM,Oil,Development,117,09-24-2021 02:50:43 PM
347343,04-01-2020 12:00:00 AM,Oil,Development,4,09-24-2021 02:50:43 PM
347344,05-01-2020 12:00:00 AM,Oil,Development,1,09-24-2021 02:50:43 PM
347345,06-01-2020 12:00:00 AM,Oil,Development,1,09-24-2021 02:50:43 PM
347346,07-01-2020 12:00:00 AM,Oil,Development,1,09-24-2021 02:50:43 PM
347347,08-01-2020 12:00:00 AM,Oil,Development,23,09-24-2021 02:50:43 PM
347348,09-01-2020 12:00:00 AM,Oil,Development,49,09-24-2021 02:50:43 PM
347349,10-01-2020 12:00:00 AM,Oil,Development,85,09-24-2021 02:50:43 PM
347350,11-01-2020 12:00:00 AM,Oil,Development,67,09-24-2021 02:50:43 PM
347351,12-01-2020 12:00:00 AM,Oil,Development,90,09-24-2021 02:50:43 PM
347352,01-01-2020 12:00:00 AM,Other,Development,58,09-24-2021 02:50:43 PM
347353,02-01-2020 12:00:00 AM,Other,Development,73,09-24-2021 02:50:43 PM
347354,03-01-2020 12:00:00 AM,Other,Development,43,09-24-2021 02:50:43 PM
347355,04-01-2020 12:00:00 AM,Other,Development,3,09-24-2021 02:50:43 PM
347356,05-01-2020 12:00:00 AM,Other,Development,4,09-24-2021 02:50:43 PM
347357,06-01-2020 12:00:00 AM,Other,Development,1,09-24-2021 02:50:43 PM
347358,07-01-2020 12:00:00 AM,Other,Development,8,09-24-2021 02:50:43 PM
347359,08-01-2020 12:00:00 AM,Other,Development,4,09-24-2021 02:50:43 PM
347360,09-01-2020 12:00:00 AM,Other,Development,2,09-24-2021 02:50:43 PM
347361,10-01-2020 12:00:00 AM,Other,Development,4,09-24-2021 02:50:43 PM
347362,11-01-2020 12:00:00 AM,Other,Development,11,09-24-2021 02:50:43 PM
347363,12-01-2020 12:00:00 AM,Other,Development,12,09-24-2021 02:50:43 PM
347364,01-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347365,02-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347366,03-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347367,04-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347368,05-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347369,06-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347370,07-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347371,08-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347372,09-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347373,10-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347374,11-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347375,12-01-2020 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347376,01-01-2020 12:00:00 AM,Gas,Exploratory,1,09-24-2021 02:50:43 PM
347377,02-01-2020 12:00:00 AM,Gas,Exploratory,4,09-24-2021 02:50:43 PM
347378,03-01-2020 12:00:00 AM,Gas,Exploratory,2,09-24-2021 02:50:43 PM
347379,04-01-2020 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347380,05-01-2020 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347381,06-01-2020 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347382,07-01-2020 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347383,08-01-2020 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347384,09-01-2020 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347385,10-01-2020 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347386,11-01-2020 12:00:00 AM,Gas,Exploratory,1,09-24-2021 02:50:43 PM
347387,12-01-2020 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347388,01-01-2020 12:00:00 AM,Oil,Exploratory,37,09-24-2021 02:50:43 PM
347389,02-01-2020 12:00:00 AM,Oil,Exploratory,38,09-24-2021 02:50:43 PM
347390,03-01-2020 12:00:00 AM,Oil,Exploratory,17,09-24-2021 02:50:43 PM
347391,04-01-2020 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347392,05-01-2020 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347393,06-01-2020 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347394,07-01-2020 12:00:00 AM,Oil,Exploratory,2,09-24-2021 02:50:43 PM
347395,08-01-2020 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347396,09-01-2020 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347397,10-01-2020 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347398,11-01-2020 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347399,12-01-2020 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347400,01-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347401,02-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347402,03-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347403,04-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347404,05-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347405,06-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347406,07-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347407,08-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347408,09-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347409,10-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347410,11-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347411,12-01-2020 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347412,01-01-2021 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347413,01-01-2021 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347414,01-01-2021 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347415,01-01-2021 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347416,01-01-2021 12:00:00 AM,Other,Development,23,09-24-2021 02:50:43 PM
347417,01-01-2021 12:00:00 AM,Gas,Development,87,09-24-2021 02:50:43 PM
347418,01-01-2021 12:00:00 AM,Bitumen,Development,196,09-24-2021 02:50:43 PM
347419,01-01-2021 12:00:00 AM,Oil,Development,178,09-24-2021 02:50:43 PM
347420,02-01-2021 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347421,02-01-2021 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347422,02-01-2021 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347423,02-01-2021 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347424,02-01-2021 12:00:00 AM,Other,Development,16,09-24-2021 02:50:43 PM
347425,02-01-2021 12:00:00 AM,Gas,Development,83,09-24-2021 02:50:43 PM
347426,02-01-2021 12:00:00 AM,Bitumen,Development,154,09-24-2021 02:50:43 PM
347427,02-01-2021 12:00:00 AM,Oil,Development,201,09-24-2021 02:50:43 PM
347428,03-01-2021 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347429,03-01-2021 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347430,03-01-2021 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347431,03-01-2021 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347432,03-01-2021 12:00:00 AM,Other,Development,17,09-24-2021 02:50:43 PM
347433,03-01-2021 12:00:00 AM,Gas,Development,63,09-24-2021 02:50:43 PM
347434,03-01-2021 12:00:00 AM,Bitumen,Development,127,09-24-2021 02:50:43 PM
347435,03-01-2021 12:00:00 AM,Oil,Development,138,09-24-2021 02:50:43 PM
347436,04-01-2021 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347437,04-01-2021 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347438,04-01-2021 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347439,04-01-2021 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347440,04-01-2021 12:00:00 AM,Other,Development,5,09-24-2021 02:50:43 PM
347441,04-01-2021 12:00:00 AM,Gas,Development,37,09-24-2021 02:50:43 PM
347442,04-01-2021 12:00:00 AM,Bitumen,Development,59,09-24-2021 02:50:43 PM
347443,04-01-2021 12:00:00 AM,Oil,Development,59,09-24-2021 02:50:43 PM
347444,05-01-2021 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347445,05-01-2021 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347446,05-01-2021 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347447,05-01-2021 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347448,05-01-2021 12:00:00 AM,Other,Development,19,09-24-2021 02:50:43 PM
347449,05-01-2021 12:00:00 AM,Gas,Development,33,09-24-2021 02:50:43 PM
347450,05-01-2021 12:00:00 AM,Bitumen,Development,59,09-24-2021 02:50:43 PM
347451,05-01-2021 12:00:00 AM,Oil,Development,62,09-24-2021 02:50:43 PM
347452,06-01-2021 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
347453,06-01-2021 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
347454,06-01-2021 12:00:00 AM,Gas,Exploratory,0,09-24-2021 02:50:43 PM
347455,06-01-2021 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
347456,06-01-2021 12:00:00 AM,Other,Development,39,09-24-2021 02:50:43 PM
347457,06-01-2021 12:00:00 AM,Gas,Development,44,09-24-2021 02:50:43 PM
347458,06-01-2021 12:00:00 AM,Bitumen,Development,93,09-24-2021 02:50:43 PM
347459,06-01-2021 12:00:00 AM,Oil,Development,175,09-24-2021 02:50:43 PM
347537,06-01-2006 12:00:00 AM,All Commodities,All Well Types,1031,09-24-2021 02:50:43 PM
347538,07-01-2006 12:00:00 AM,All Commodities,All Well Types,2065,09-24-2021 02:50:43 PM
347539,08-01-2006 12:00:00 AM,All Commodities,All Well Types,1700,09-24-2021 02:50:43 PM
347540,09-01-2006 12:00:00 AM,All Commodities,All Well Types,1243,09-24-2021 02:50:43 PM
347541,10-01-2006 12:00:00 AM,All Commodities,All Well Types,1281,09-24-2021 02:50:43 PM
347542,11-01-2006 12:00:00 AM,All Commodities,All Well Types,1295,09-24-2021 02:50:43 PM
347543,12-01-2006 12:00:00 AM,All Commodities,All Well Types,1338,09-24-2021 02:50:43 PM
347544,01-01-2007 12:00:00 AM,All Commodities,All Well Types,1842,09-24-2021 02:50:43 PM
347545,02-01-2007 12:00:00 AM,All Commodities,All Well Types,1604,09-24-2021 02:50:43 PM
347546,03-01-2007 12:00:00 AM,All Commodities,All Well Types,920,09-24-2021 02:50:43 PM
347547,04-01-2007 12:00:00 AM,All Commodities,All Well Types,167,09-24-2021 02:50:43 PM
347548,05-01-2007 12:00:00 AM,All Commodities,All Well Types,284,09-24-2021 02:50:43 PM
347549,06-01-2007 12:00:00 AM,All Commodities,All Well Types,723,09-24-2021 02:50:43 PM
347550,07-01-2007 12:00:00 AM,All Commodities,All Well Types,1535,09-24-2021 02:50:43 PM
347551,08-01-2007 12:00:00 AM,All Commodities,All Well Types,1299,09-24-2021 02:50:43 PM
347552,09-01-2007 12:00:00 AM,All Commodities,All Well Types,1162,09-24-2021 02:50:43 PM
347553,10-01-2007 12:00:00 AM,All Commodities,All Well Types,1489,09-24-2021 02:50:43 PM
347554,11-01-2007 12:00:00 AM,All Commodities,All Well Types,1334,09-24-2021 02:50:43 PM
347555,12-01-2007 12:00:00 AM,All Commodities,All Well Types,1089,09-24-2021 02:50:43 PM
347556,01-01-2008 12:00:00 AM,All Commodities,All Well Types,1469,09-24-2021 02:50:43 PM
347557,02-01-2008 12:00:00 AM,All Commodities,All Well Types,1499,09-24-2021 02:50:43 PM
347558,03-01-2008 12:00:00 AM,All Commodities,All Well Types,760,09-24-2021 02:50:43 PM
347559,04-01-2008 12:00:00 AM,All Commodities,All Well Types,157,09-24-2021 02:50:43 PM
347560,05-01-2008 12:00:00 AM,All Commodities,All Well Types,137,09-24-2021 02:50:43 PM
347561,06-01-2008 12:00:00 AM,All Commodities,All Well Types,623,09-24-2021 02:50:43 PM
347562,07-01-2008 12:00:00 AM,All Commodities,All Well Types,1176,09-24-2021 02:50:43 PM
347563,08-01-2008 12:00:00 AM,All Commodities,All Well Types,1132,09-24-2021 02:50:43 PM
347564,09-01-2008 12:00:00 AM,All Commodities,All Well Types,1040,09-24-2021 02:50:43 PM
347565,10-01-2008 12:00:00 AM,All Commodities,All Well Types,1259,09-24-2021 02:50:43 PM
347566,11-01-2008 12:00:00 AM,All Commodities,All Well Types,1160,09-24-2021 02:50:43 PM
347567,12-01-2008 12:00:00 AM,All Commodities,All Well Types,868,09-24-2021 02:50:43 PM
347568,01-01-2009 12:00:00 AM,All Commodities,All Well Types,1036,09-24-2021 02:50:43 PM
347569,02-01-2009 12:00:00 AM,All Commodities,All Well Types,855,09-24-2021 02:50:43 PM
347570,03-01-2009 12:00:00 AM,All Commodities,All Well Types,260,09-24-2021 02:50:43 PM
347571,04-01-2009 12:00:00 AM,All Commodities,All Well Types,82,09-24-2021 02:50:43 PM
347572,05-01-2009 12:00:00 AM,All Commodities,All Well Types,107,09-24-2021 02:50:43 PM
347573,06-01-2009 12:00:00 AM,All Commodities,All Well Types,285,09-24-2021 02:50:43 PM
347574,07-01-2009 12:00:00 AM,All Commodities,All Well Types,337,09-24-2021 02:50:43 PM
